,frequency
urlLink,2
The,2
S,1
factor,1
explains,1
Bush,1
s,4
popularity,3
the,9
president,1
hovers,1
at,1
around,1
50,1
percent,1
an,1
astonishingly,1
high,1
figure,1
I,3
believe,1
given,1
state,1
of,8
people,4
lives,1
now,1
as,1
opposed,1
to,5
four,1
years,1
ago,1
What,1
can,1
explain,1
his,1
It,1
not,1
merely,1
that,1
some,1
are,1
insufficiently,1
intelligent,1
grasp,1
nuances,1
foreign,1
policy,1
constitutional,1
law,1
macroeconomics,1
or,1
variegated,1
interplay,1
humans,1
and,2
environment,1
These,1
aren,1
t,3
m,2
referring,2
cannot,1
understand,1
phenomenon,1
cause,1
effect,1
They,2
re,1
perplexed,1
by,1
issues,1
comprising,1
more,1
than,1
two,1
sides,1
don,2
have,1
wherewithal,1
expand,1
sources,1
their,1
information,1
And,1
above,2
all,2
far,1
they,1
think,1
via,1
