,frequency
urlLink,7
Gas,5
gas,9
When,1
training,1
to,8
use,1
a,8
mask,5
those,1
words,1
set,2
pulses,1
and,6
students,1
racing,1
15,1
14,1
the,17
seconds,1
tick,1
off,2
Hold,1
your,2
breath,1
Rip,1
open,1
green,1
Velcro,1
pouch,1
13,1
12,2
Grab,1
Yank,1
it,2
out,2
It,2
slides,1
cleanly,1
thankfully,1
11,1
10,1
9,2
Press,1
rubber,1
seal,2
against,1
face,2
feels,1
cool,1
Don,1
t,2
breathe,1
yet,1
8,1
7,1
Reach,1
for,6
elastic,1
head,1
straps,1
Where,1
are,5
they,5
Something,1
s,3
stuck,1
The,3
strap,2
hung,1
up,2
doggone,1
Can,1
I,2
try,1
that,4
again,1
Mask,4
Frenzy,1
Grips,1
US,1
Sales,1
of,3
masks,6
soaring,1
in,9
New,1
York,1
as,1
panicked,1
residents,1
rush,1
protect,2
themselves,1
from,4
chemical,3
attack,1
anti,1
aircraft,1
missile,1
batteries,1
Washington,1
or,3
Eyeglasses,1
Reporters,1
slated,1
embedded,1
war,1
coverage,1
Iraq,1
who,3
wear,1
eyeglasses,1
probably,1
fair,1
number,1
total,1
have,7
surmount,1
one,1
obstacle,1
others,1
don,1
deal,1
with,3
basic,1
M40,1
General,1
Purpose,1
designed,1
them,2
attacks,1
apparently,1
fits,1
so,1
snugly,1
remove,1
their,3
glasses,1
before,1
on,2
Man,2
arrested,2
driving,2
van,2
A,1
man,3
has,2
been,2
South,1
Dakota,1
white,1
motorway,1
while,1
wearing,2
Highway,1
police,1
stopped,1
Buffalo,1
Ridge,1
after,1
other,2
motorists,1
raised,1
alarm,1
Officers,1
had,1
weapons,1
drawn,1
handcuffed,1
searched,1
him,1
his,1
vehicle,1
Sword,1
Guns,1
Found,1
In,2
Near,1
Car,1
Police,1
Say,1
fans,3
banned,2
football,1
matches,1
Middlesbrough,2
labelled,1
Smoggies,1
by,3
Premiership,1
rivals,1
North,1
East,1
some,3
supporters,1
even,1
worn,1
games,1
at,1
Riverside,1
Stadium,1
But,1
club,1
Newcastle,1
United,1
tonight,1
suits,2
spokesman,1
Dave,1
Allen,1
said,2
today,1
These,1
can,1
incite,1
crowd,1
trouble,1
Given,1
world,1
situation,1
we,1
feel,1
particularly,1
inappropriate,1
Kuwait,1
street,1
Some,1
bitterness,1
percolates,1
around,1
public,1
security,1
recommendations,1
Poorer,1
workers,1
do,1
not,1
an,1
extra,1
room,1
fact,2
local,1
fishermen,1
live,1
three,1
four,1
people,2
foot,2
dorm,1
rooms,1
Several,1
spoke,1
believe,1
rumor,1
only,2
Kuwaitis,2
being,1
given,1
government,2
issued,1
military,1
personnel,1
And,1
civilian,1
agree,1
should,1
be,1
free,1
all,1
