,frequency
urlLink,1
Prehistoric,1
Cyborgs,1
and,4
Modern,1
Man,1
The,3
mummy,3
was,3
discovered,1
in,4
a,7
block,1
of,6
ice,2
Central,1
Mongolia,1
1995,1
It,1
the,5
within,1
four,1
thousand,1
years,1
Some,1
internals,1
several,1
parts,1
brain,1
were,1
made,2
unknown,1
artificial,1
materials,1
surgical,1
manipulation,1
performed,1
on,1
designed,1
to,1
create,1
perfect,1
cyborg,2
which,1
could,2
carry,1
out,1
observations,1
collect,1
data,1
scientists,1
say,1
that,1
during,1
its,1
life,1
have,1
been,1
creature,1
by,1
combination,1
features,1
robot,1
hominoid,1
