,frequency
urlLink,1
Human,1
handshake,2
opens,1
data,2
stream,1
Email,1
addresses,1
digital,1
business,1
cards,1
and,1
other,1
could,3
be,3
transferred,2
between,1
modified,1
PDA,1
s,3
using,1
the,4
system,1
The,1
companies,1
claim,1
computers,1
would,1
not,1
have,1
to,3
connected,1
directly,1
user,1
skin,1
as,2
they,2
rely,1
on,1
conductivity,1
of,3
clothing,1
Other,1
possible,1
uses,1
include,1
automatic,1
authentication,1
individuals,1
touch,1
a,3
door,1
handle,1
or,1
computer,1
MP3,1
viruses,1
trojans,1
porn,1
blogs,1
secret,1
documents,1
all,1
kinds,1
stuff,1
person,2
with,1
Yeah,1
