,frequency
urlLink,1
Cosmic,1
Deception,1
Let,1
The,1
Citizen,1
Beware,1
So,1
here,1
is,2
the,4
post,1
9,1
11,1
script,1
one,1
that,2
will,3
be,4
played,1
out,1
unless,1
enough,1
people,1
are,1
informed,1
and,3
plan,1
can,2
foiled,1
because,1
they,1
unable,1
to,2
fool,1
a,2
sufficient,1
number,1
of,1
citizens,1
leaders,1
By,1
commingling,1
fact,1
with,1
fiction,1
by,1
hoaxing,1
UFO,1
events,1
look,1
terrifying,1
Plan,1
eventually,1
create,1
new,1
sustainable,1
off,1
planet,1
enemy,1
And,1
who,1
wiser,1
