,frequency
Prisoners,2
may,1
get,2
a,10
new,1
twist,1
on,1
being,1
put,1
in,6
the,16
hole,1
courtesy,1
of,8
private,1
enterprise,1
and,11
faith,2
based,5
initiatives,1
urlLink,4
Rehabilitation,1
center,3
proposed,1
at,2
SSC,2
Waxahachie,1
county,1
city,1
officials,2
last,1
week,1
met,1
with,4
representatives,1
work,1
ethics,1
organization,1
about,1
possibility,2
turning,2
Superconducting,2
Super,2
Collider,2
property,2
into,3
rehabilitation,3
for,9
criminal,2
offenders,2
talks,1
Dallas,2
Corrections,3
Concepts,3
Inc,3
Born,2
Again,2
Corp,2
yes,1
take,1
few,1
minutes,1
to,9
laugh,1
then,1
continue,1
reading,1
are,2
very,1
preliminary,1
stages,1
that,3
its,1
not,2
yet,1
time,1
everybody,1
go,1
home,1
their,4
guns,1
would,12
convert,1
an,1
enclosed,1
compound,1
receive,1
inmates,3
from,2
other,1
places,1
There,1
prisoners,1
all,1
whom,1
be,8
nearing,2
end,2
sentenced,1
incarceration,2
manufacture,1
widgets,1
Faith,1
entity,1
is,1
exploring,1
former,1
site,1
religious,2
prison,1
has,1
been,1
lobbying,1
years,1
convince,1
policymakers,1
every,1
level,1
recidivism,1
rates,1
vastly,1
reduced,1
if,1
willing,1
were,1
taught,1
marketable,2
skill,2
offered,1
spiritual,1
guidance,1
Offenders,1
required,2
sign,1
contract,1
promising,1
full,1
participation,2
program,1
one,1
exception,1
Inmates,1
attend,1
group,1
worship,1
services,1
Bible,1
classes,1
or,3
like,2
Differences,1
practice,2
accommodated,1
without,1
discrimination,1
hostility,1
interference,1
Every,1
employee,1
born,1
again,1
Christian,2
do,1
I,1
really,1
need,2
comment,1
here,1
Court,1
hear,1
CCI,2
proposal,1
The,1
habilitation,1
centers,1
as,1
calls,1
them,5
serve,1
minimum,1
medium,1
security,1
by,1
teaching,1
giving,1
experience,1
it,1
allowing,1
earn,1
money,1
savings,1
spending,1
family,1
support,1
victim,1
restitution,1
guiding,1
concepts,1
who,2
violate,1
terms,1
sent,1
back,1
Other,1
proposals,1
have,1
included,1
Counter,1
Terror,1
Training,1
Camp,1
Once,1
tunnels,2
excavated,1
they,1
make,1
ideal,1
models,1
soldiers,1
training,2
battle,1
cave,1
networks,1
They,1
could,1
also,1
used,1
police,1
fire,1
might,1
maneuvers,1
inside,1
situations,1
sewer,1
systems,1
subway,1
