,frequency
urlLink,2
Greenpeace,1
protesters,1
break,1
into,2
nuclear,4
power,2
plant,2
The,2
aim,1
was,2
to,6
demonstrate,1
the,5
ease,1
with,1
which,1
lightly,1
equipped,1
peaceful,1
individuals,1
can,1
gain,1
access,2
most,1
sensitive,1
areas,1
of,2
a,4
station,1
Britain,1
is,2
sending,1
troops,1
war,2
We,1
have,1
on,2
terror,1
British,1
industry,1
meant,1
be,1
highest,1
state,1
alert,1
But,1
it,2
essentially,1
breeze,1
get,1
in,1
Anger,1
over,1
security,2
breach,1
They,1
said,1
they,2
were,2
unchallenged,1
for,2
30,1
minutes,2
while,1
gaining,1
and,1
that,1
took,1
five,1
three,1
unarmed,1
guards,1
arrive,1
once,1
inside,1
building,1
