,frequency
urlLink,2
Tough,1
Earth,2
bug,2
may,1
be,2
from,1
Mars,2
That,1
is,1
the,3
conclusion,1
of,3
Russian,1
scientists,1
who,1
say,1
it,2
would,1
take,1
far,1
longer,1
than,1
life,2
has,1
existed,1
here,1
for,1
to,1
evolve,1
that,2
ability,1
in,2
s,1
clement,1
conditions,1
They,1
suggest,1
harsher,1
environment,1
makes,1
a,1
more,1
likely,1
birthplace,1
Water,1
Hints,1
At,1
Alien,1
Life,1
Signs,1
water,1
have,1
been,1
detected,1
distant,1
solar,1
systems,1
fuelling,1
theories,1
other,1
planets,1
could,1
teeming,1
with,1
