,frequency
urlLink,1
Stopping,1
Loose,1
Nukes,1
To,1
be,2
sure,1
building,1
an,2
atomic,2
wall,2
wouldn,1
t,1
reason,1
to,2
stop,1
doing,1
all,1
the,5
other,1
things,1
we,1
already,1
do,1
keep,1
world,1
free,1
from,1
radiological,1
terror,1
weapons,1
inspections,1
military,1
strikes,1
peace,1
marches,1
But,1
like,1
city,1
walls,1
of,4
old,1
networked,1
sensors,1
might,1
have,1
single,1
most,1
profound,1
impact,1
on,1
our,1
perception,1
safety,1
particularly,1
for,1
those,1
us,1
living,1
within,1
obvious,1
targets,1
