,frequency
urlLink,2
Anti,1
gravity,2
and,2
us,1
Are,1
you,1
sitting,1
down,1
Good,1
because,1
this,1
is,7
going,2
to,2
blow,1
your,1
mind,1
This,1
item,1
sound,1
like,2
a,1
bad,1
reject,1
from,2
conspiracy,1
publications,1
Nexus,1
or,2
New,1
Dawn,1
an,1
X,1
Files,1
fanzine,1
It,1
isn,1
t,1
The,2
indisputable,1
fact,1
that,2
both,1
the,3
US,1
UK,1
are,1
putting,1
serious,1
money,1
into,1
anti,1
research,1
with,1
military,1
aerospace,1
applications,1
only,1
question,1
how,1
far,1
it,2
operational,1
status,1
There,1
informed,1
speculation,1
already,1
used,1
in,1
American,1
B2,1
bomber,1
via,1
