,frequency
urlLink,2
Fiery,1
Ice,1
From,1
The,1
Sea,1
A,1
New,1
World,1
Energy,1
Source,1
methane,2
hydrates,1
a,2
crystalline,1
form,1
of,6
gas,1
and,4
pure,1
water,1
that,1
exists,1
when,2
pressures,1
are,2
sufficiently,2
high,1
or,1
temperatures,1
low,1
There,2
mega,1
tons,1
the,7
stuff,1
at,2
bottom,1
ocean,1
all,1
over,1
world,2
in,2
Arctic,1
permafrost,1
about,1
300,1
000,1
trillion,1
cubic,1
feet,1
it,5
is,2
cleanest,1
most,1
abundant,1
source,1
energy,1
least,1
twice,1
as,4
much,2
around,2
fossil,1
fuels,1
some,1
say,1
10,1
times,1
And,1
burned,1
fuel,1
releases,1
less,1
carbon,1
dioxide,1
pollution,1
than,1
anything,1
else,1
So,1
why,1
aren,1
t,1
we,1
using,1
via,1
