,frequency
Somebody,1
out,2
there,2
is,5
tripping,1
hard,1
man,2
I,2
can,1
t,1
believe,1
missed,1
this,2
one,1
just,1
too,1
funny,1
urlLink,4
DSIN,1
Defense,2
Security,1
Intelligence,1
Network,2
Our,1
core,1
mission,1
to,12
defend,1
Americas,1
streets,1
and,11
communities,1
in,3
areas,1
where,1
has,1
been,2
little,1
or,1
no,2
oversight,1
isolate,1
defeat,1
terrorists,1
domestic,1
foreign,1
who,4
are,1
operating,1
both,1
of,8
cyberspace,1
expose,1
corruption,1
extremely,1
difficult,1
identify,1
threats,1
the,11
national,1
security,1
while,1
implementing,1
countermeasures,1
such,2
create,1
new,1
laws,1
through,1
legislation,1
protect,1
citizens,1
penetrate,1
what,1
have,1
traditionally,1
nearly,1
impenetrable,1
networks,1
reform,1
by,2
means,1
altering,1
previously,1
criminal,1
anti,1
American,1
ideologies,1
via,1
abuddha,1
s,2
memes,1
Feds,2
pull,2
suspicious,1
gov,7
site,5
Until,1
recently,1
visitors,1
AONN,6
Web,1
were,1
treated,1
a,4
smorgasbord,1
information,2
about,1
an,1
agency,3
calling,2
itself,1
Access,1
One,1
Northwest,1
self,1
described,1
cyberwarfare,2
unit,1
claiming,1
employ,1
more,1
than,1
2,1
000,1
people,1
had,1
support,1
U,2
S,2
Department,1
No,1
federal,1
called,1
appears,2
exist,1
with,1
that,1
name,2
on,4
official,1
list,1
organizations,1
maintained,1
National,1
Institute,1
Standards,1
Technology,1
Claiming,1
credit,1
for,2
deleted,1
calls,1
himself,1
Robert,1
L,1
Taylor,2
III,1
whose,1
contact,1
appeared,1
documents,1
reside,1
near,1
Everett,1
Wash,1
declined,1
explain,1
how,1
exactly,1
he,1
secured,1
domain,1
group,1
operations,1
classified,1
Politech,1
More,1
plug,1
In,1
spite,1
those,1
know,1
not,1
truth,1
May,1
they,1
be,1
baffled,1
learn,1
