,frequency
urlLink,2
This,1
Is,1
Not,1
A,1
Hoax,1
Dammit,1
Everyone,1
from,1
paranoid,1
Rapture,1
ready,1
right,1
wing,1
conservatives,1
to,2
mysterious,1
Australian,1
astronomers,1
weird,1
alarmist,1
economists,1
all,5
suddenly,1
realize,1
their,2
various,1
yelps,1
and,6
screams,1
chat,1
room,1
rants,1
are,1
running,1
parallel,1
that,2
they,1
re,1
ringing,1
the,2
same,1
bell,1
And,1
stories,1
merge,1
into,1
some,1
sort,1
of,2
dazzling,1
interconnected,1
web,1
an,1
impressive,1
slightly,1
disturbing,1
jamboree,1
destruction,1
mayhem,1
global,1
economic,1
collapse,1
if,1
goes,1
as,1
predicted,1
will,1
come,1
down,1
within,1
next,1
few,1
weeks,1
via,1
