,frequency
urlLink,2
Congress,1
urged,1
to,3
permit,1
low,1
yield,1
atomic,1
weapons,2
It,2
is,2
a,5
bad,1
idea,1
develop,1
these,1
things,1
which,1
probably,1
would,3
never,1
be,1
used,1
and,2
do,1
so,1
openly,1
develops,1
lot,1
of,2
paranoia,1
among,1
proliferating,1
states,2
who,1
believe,1
the,3
U,1
S,1
planning,1
attack,2
them,1
Battlefield,1
nukes,1
Secret,1
Vietnam,1
era,1
report,1
The,1
study,1
concluded,1
that,1
nuclear,3
have,1
only,1
limited,1
success,1
against,3
guerrilla,1
army,1
worse,1
provoke,1
counterattacks,1
highly,1
vulnerable,1
American,1
installations,1
At,1
time,1
when,1
Bush,1
administration,1
has,1
quietly,1
proposed,1
pre,1
emptive,1
use,1
smaller,1
tactical,1
like,1
Iraq,1
or,1
North,1
Korea,1
those,1
conclusions,1
remain,1
as,2
sobering,1
today,1
they,1
were,1
then,1
