,frequency
urlLink,2
Massive,1
attack,1
The,1
e,1
bomb,1
as,1
developed,1
by,1
engineers,1
in,1
the,3
United,1
States,1
Britain,1
and,1
Russia,1
doesn,1
t,1
kill,1
people,2
or,2
destroy,2
buildings,1
Rather,1
it,3
uses,1
either,1
electromagnetic,1
pulse,1
microwaves,1
radio,1
frequencies,1
to,1
electronic,1
circuits,1
from,1
a,2
distance,1
In,2
friendly,1
hands,2
offers,1
tantalising,1
prospect,1
of,2
winning,1
wars,1
without,1
hurting,1
enemy,1
threatens,1
nightmare,1
scenario,1
instantly,1
blacked,1
out,1
stock,1
exchanges,1
hospitals,1
airports,1
even,1
whole,1
cities,1
Via,1
Surfing,1
Apocalypse,1
