,frequency
urlLink,2
The,3
Psychology,1
Behind,1
Mass,1
Subservience,1
to,4
Tyranny,1
reality,2
is,1
that,3
the,3
American,2
people,3
as,2
individuals,1
have,1
lost,1
their,2
courage,3
government,2
prefers,1
it,1
way,1
a,4
fearful,1
are,1
easier,1
rule,1
than,1
courageous,1
one,1
But,1
Americans,1
don,1
t,1
wish,1
lose,1
self,1
image,1
of,1
So,1
when,1
confronted,1
with,1
situation,2
demanding,1
challenge,1
gone,1
wrong,1
simply,1
pretend,1
does,1
not,1
exist,1
Cherished,1
illusions,1
supercede,1
hard,1
via,1
