,frequency
urlLink,2
The,1
Educational,1
System,1
Was,1
Designed,1
to,2
Keep,1
Us,1
Uneducated,1
and,3
Docile,1
How,2
can,1
I,2
make,1
such,1
a,2
bold,1
statement,1
do,1
know,1
why,1
America,2
s,2
public,1
school,1
system,2
was,2
designed,2
the,3
way,1
it,1
age,1
segregated,1
six,1
eight,1
50,1
minute,1
classes,1
in,2
row,1
announced,1
by,2
Pavlovian,1
bells,1
emphasis,1
on,1
rote,1
memorization,1
lorded,1
over,1
unquestionable,1
authority,1
figures,1
etc,1
Because,1
men,1
who,1
funded,1
implemented,1
formal,1
educational,1
late,1
1800s,1
early,1
1900s,1
wrote,1
about,1
what,1
they,1
were,1
doing,1
via,1
