,frequency
urlLink,5
World,2
Fails,1
to,7
End,1
in,2
June,2
Bloggers,1
Hardest,1
Hit,1
The,1
original,1
piece,1
was,1
posted,1
due,1
the,5
anonymous,1
Bush,1
Country,1
Staff,1
s,3
belief,1
that,3
t,1
he,1
coincidences,1
are,2
incredible,1
so,1
after,1
assuring,1
readers,1
unless,1
entire,1
world,1
is,1
introduced,1
Anti,1
Christ,1
we,1
have,1
believe,1
these,1
events,1
will,2
not,1
be,3
taking,1
place,1
they,1
ran,1
it,2
anyway,1
all,1
2,1
900,1
words,1
and,3
ten,1
screens,1
of,3
apparently,1
on,1
theory,1
one,1
apocalyptic,1
scenario,1
just,1
as,3
good,1
another,1
via,2
Destruction,1
Begins,1
Sept,1
29,1
E,1
T,1
want,1
destroy,1
Earth,1
because,1
They,1
re,1
afraid,1
human,1
creativity,1
our,1
unique,1
ways,1
problem,1
solving,1
Some,1
humans,1
saved,1
many,1
already,1
being,1
abducted,1
other,1
planets,1
used,1
super,1
computers,1
