,frequency
urlLink,1
Could,1
Segways,1
replace,1
soldiers,1
as,1
hired,1
killers,1
The,1
enchanted,1
minds,1
at,1
DARPA,1
have,1
funded,1
the,4
Segway,2
Robotic,1
Mobility,1
Platform,1
which,1
is,1
a,1
modified,1
version,1
of,2
fabled,1
scooter,1
designed,1
for,1
more,1
military,1
pursuits,1
Armed,1
with,1
various,1
sensors,1
hardware,1
add,1
ons,1
and,1
software,1
packages,1
their,1
own,1
design,1
groups,1
are,1
hoping,1
to,2
prove,1
could,1
be,1
used,1
perform,1
scouting,1
operations,1
recover,1
wounded,1
troops,1
or,1
even,1
one,1
day,1
do,1
battle,1
