,frequency
urlLink,3
The,3
Story,1
of,7
Mouseland,1
by,2
Tommy,1
Douglas,1
You,1
see,1
my,1
friends,2
the,15
trouble,2
wasn,1
t,3
with,2
colour,1
cat,1
was,3
that,2
they,5
were,3
cats,4
And,3
because,2
naturally,1
looked,1
after,3
instead,1
mice,3
Presently,1
there,1
came,1
along,1
one,2
little,2
mouse,2
who,1
had,1
an,3
idea,3
My,1
watch,1
out,1
for,2
fellow,1
he,2
said,4
to,8
other,1
Look,1
fellows,1
why,1
do,1
we,3
keep,1
electing,1
a,9
government,2
made,2
up,5
Why,1
don,1
elect,1
OH,1
s,1
Bolshevik,1
Lock,1
him,3
So,1
put,1
in,4
jail,1
But,2
I,1
want,1
remind,1
you,3
That,1
can,2
lock,2
or,1
man,1
but,1
via,1
Ship,1
Fools,1
Ted,1
Kaczynski,1
Alright,1
then,1
answered,1
cabin,2
boy,2
These,1
issues,1
are,2
not,1
petty,2
and,12
trivial,2
Kicking,1
dog,2
is,3
cruel,1
brutal,1
it,2
humiliating,1
be,1
called,1
fruit,1
comparison,2
our,1
real,1
problem,1
fact,1
ship,3
still,1
heading,1
north,2
your,1
grievances,1
if,1
dont,1
get,1
this,1
turned,1
around,1
soon,1
all,2
going,1
drown,1
Fascist,1
professor,1
Counterrevolutionary,1
lady,1
passenger,1
passengers,1
crew,1
chimed,1
another,1
calling,1
fascist,1
counterrevolutionary,1
They,1
pushed,1
away,1
went,1
back,1
grumbling,1
about,4
wages,1
blankets,1
women,1
right,1
suck,1
cocks,1
how,1
treated,1
kept,1
sailing,1
while,1
crushed,1
between,1
two,1
icebergs,1
everyone,1
drowned,1
