,frequency
urlLink,2
U,2
S,2
Diplomat,1
s,1
Letter,1
of,4
Resignation,1
I,4
am,1
writing,1
you,1
to,2
submit,1
my,3
resignation,1
from,2
the,6
Foreign,1
Service,1
United,1
States,1
and,2
position,1
as,1
Political,1
Counselor,1
in,1
Embassy,1
Athens,1
effective,1
March,1
7,1
do,1
so,1
with,1
a,1
heavy,1
heart,1
until,1
this,1
Administration,1
it,2
had,1
been,1
possible,1
believe,2
that,1
by,1
upholding,2
policies,1
president,1
was,1
also,1
interests,1
American,1
people,1
world,1
no,1
longer,1
via,1
