,frequency
urlLink,2
More,1
Concerns,1
Raised,1
Over,1
N,1
Korea,2
Nuclear,2
Program,1
North,1
is,3
raising,1
new,1
concerns,1
about,1
its,1
nuclear,4
program,1
after,1
it,1
broke,1
open,1
seals,1
guarding,1
spent,1
fuel,1
Experts,1
say,1
that,2
material,1
can,1
be,1
used,1
to,1
make,1
weapons,2
No,1
Response,1
To,1
threaten,1
we,1
will,1
retaliate,1
against,1
a,2
chemical,1
or,1
biological,1
attack,1
with,1
as,1
the,1
Bush,1
administration,1
has,1
asserted,1
irresponsible,1
and,3
irrational,1
This,1
policy,1
not,1
only,1
wrong,1
on,1
moral,1
ethical,1
legal,1
grounds,1
but,1
in,1
strategic,1
tactical,1
sense,1
