,frequency
urlLink,1
Fortress,1
continents,1
what,2
s,1
a,2
wildly,1
pro,1
business,1
security,2
obsessed,1
government,1
to,2
do,1
Easy,1
Move,1
the,5
border,1
Turn,1
Mexican,1
and,2
Canadian,1
borders,1
into,1
glorified,1
checkpoints,1
seal,1
off,1
entire,1
continent,1
from,1
Guatemala,1
Arctic,1
Circle,1
Bush,1
officials,1
don,1
t,1
talk,1
much,1
about,1
continental,1
fortress,1
preferring,1
terms,1
like,1
North,1
American,1
area,1
of,1
mutual,1
confidence,1
But,1
US,1
run,1
perimeter,1
is,2
precisely,1
being,1
built,1
