,frequency
urlLink,1
The,2
Truth,1
is,3
Out,1
There,1
Robby,4
A,1
trail,1
of,3
Internet,1
clues,1
has,2
fingered,1
Robert,1
Todino,1
as,2
the,5
source,1
time,3
travel,2
messages,3
In,1
a,2
telephone,1
interview,1
admitted,1
that,4
he,4
sent,1
nearly,1
100,1
million,1
bizarre,1
since,1
November,1
2001,1
appealed,1
to,2
anyone,1
who,1
was,1
traveler,1
or,1
alien,1
disguised,1
human,1
and,3
stated,1
sender,1
s,1
life,1
had,1
been,1
severely,1
tampered,1
with,1
needed,1
temporal,1
reversion,1
correct,1
it,1
insists,1
perfectly,1
mentally,1
stable,1
technology,1
seeks,1
out,1
there,1
somewhere,1
