,frequency
urlLink,2
August,1
2002,1
Ashcroft,3
s,1
Hellish,1
Vision,1
Since,1
the,6
nation,2
will,1
never,1
be,2
entirely,1
safe,1
from,1
terrorism,1
liberty,1
has,3
become,1
a,4
mere,1
rhetorical,1
justification,1
for,3
increased,1
security,2
is,2
catalyst,1
constitutional,1
devolution,1
encouraging,1
citizens,1
to,6
accept,1
autocratic,1
rule,1
as,3
their,2
only,1
way,1
of,6
avoiding,1
massive,1
terrorist,1
attacks,1
His,1
greatest,1
problem,1
been,1
preserving,1
level,1
panic,1
and,3
fear,1
that,3
would,1
induce,1
free,1
people,2
surrender,1
rights,1
so,1
dearly,1
won,1
by,1
ancestors,1
November,1
2003,1
Police,1
State,1
Patriotism,1
John,1
already,1
demonstrated,1
this,1
little,1
evidence,1
required,1
prior,1
incarceration,1
If,1
I,1
am,1
not,2
mistaken,1
Heinrich,1
Himmler,1
originally,1
intended,1
his,1
camps,1
used,1
political,1
nonconformists,1
others,1
suspected,1
enemies,1
German,1
Fatherland,1
Does,1
it,1
gnaw,1
on,1
your,1
sense,1
know,1
Attorney,1
General,1
President,1
can,1
condemn,1
through,1
an,2
unconstitutionally,1
clandestine,1
committee,1
any,1
citizen,1
enemy,1
combatant,1
American,1
Homeland,1
