,frequency
urlLink,10
Quantum,1
wormholes,2
could,6
carry,1
people,1
All,2
around,2
us,2
are,2
tiny,1
doors,2
that,5
lead,1
to,9
the,18
rest,2
of,16
Universe,1
Predicted,1
by,4
Einstein,1
s,8
equations,1
these,2
quantum,3
offer,1
a,14
faster,1
than,1
light,1
short,1
cut,1
cosmos,1
at,2
least,1
in,2
principle,1
Now,1
physicists,1
believe,1
they,2
open,1
wide,1
enough,1
allow,1
someone,1
travel,1
through,1
Our,1
Conscious,1
Mind,1
Could,1
Be,1
An,1
Electromagnetic,1
Field,1
The,2
theory,1
solves,1
many,2
previously,1
intractable,1
problems,1
consciousness,1
and,9
have,1
profound,1
implications,1
for,3
our,2
concepts,1
mind,1
free,1
will,3
spirituality,1
design,1
artificial,1
intelligence,1
even,3
life,1
death,1
X,1
Files,1
Science,1
Fact,1
or,1
Fiction,1
This,1
is,4
where,1
we,3
leave,3
hero,1
heroine,1
heading,1
into,2
their,1
final,1
small,1
screen,1
adventure,1
with,2
baby,1
be,2
not,1
entirely,1
human,1
mysterious,1
black,1
oil,1
virus,1
possibly,1
floating,1
universe,1
some,1
honked,1
off,1
aliens,1
Planet,1
running,1
out,1
time,1
Britain,1
today,1
launch,1
its,1
strongest,1
attack,1
on,3
George,1
Bush,1
rejection,1
Kyoto,1
climate,1
protocol,1
as,1
government,1
warns,1
Washington,1
actions,1
threaten,1
make,1
planet,1
uninhabitable,1
Space,1
Weapons,1
For,1
Earth,3
Wars,1
those,1
looking,1
celestial,1
big,1
whopper,1
weapon,2
how,1
about,2
using,1
natural,2
meteoroids,1
Good,1
sized,1
fireballs,1
metal,1
sent,1
aimed,1
targets,1
choice,1
These,1
impactors,1
nice,1
crater,1
Better,1
yet,1
no,1
radioactive,1
debris,1
Hey,1
yeah,1
Bombed,1
you,2
No,1
don,1
t,1
know,2
anything,1
it,5
It,2
was,1
disaster,1
an,2
act,1
God,1
Online,1
News,1
Stories,1
Change,1
Behind,1
Your,1
Back,1
Who,2
controls,4
past,2
future,1
present,1
Either,1
BS,1
Or,2
We,1
re,2
Going,1
To,1
Fucking,1
Die,1
Maybe,1
really,1
difficult,1
buy,1
nuclear,1
maybe,1
easy,1
all,2
going,1
fucking,1
die,1
Cosmic,1
catastrophe,1
certainty,1
great,1
extinctions,1
regularly,1
punctuate,1
history,1
consistent,1
being,1
caused,1
devastating,1
influx,1
radiation,1
from,1
space,1
Mutant,1
viruses,2
order,1
dots,2
A,1
three,2
dimensional,1
grid,1
created,1
held,1
together,1
genetically,1
engineered,1
enable,1
new,1
generation,1
computer,3
displays,1
memories,1
nanoscale,1
chips,1
Robo,1
rat,2
controlled,2
brain,2
electrodes,2
age,1
living,2
robot,1
upon,1
And,1
takes,1
turn,2
radio,1
automaton,1
carefully,1
placed,1
animal,2
Simply,1
pressing,1
keys,1
500,1
metres,1
away,1
then,1
steer,1
over,1
obstacle,1
course,1
making,1
twist,1
jump,1
demand,1
