,frequency
urlLink,2
Ted,1
Jesus,1
Christ,2
GOD,1
or,2
TJCG,1
as,1
his,1
friends,1
call,1
him,1
and,10
key,2
words,1
numbers,1
LightSide,1
Online,1
They,1
Media,1
Messages,1
then,2
the,3
nuclear,1
secret,1
hard,1
disk,1
showing,1
up,1
in,2
X,2
Division,2
behind,1
a,1
copier,1
machine,1
Xmas,1
Christmas,1
FOR,2
MANY,3
THINGS,1
CORRELATES,1
TO,2
CHRIST,1
ATOMIC,1
AND,4
NUCLEAR,1
WEAPONS,2
ARE,2
THE,2
SWORD,1
OF,3
CHOICE,1
DROPPING,1
OR,2
KILLING,1
SATAN,1
DEVIL,1
ALL,1
DEMONS,1
FROM,1
HELP,1
ANGELS,1
LIGHT,1
EARTH,1
IS,1
GETTING,2
MAXIMUM,1
FIRE,1
POWER,1
STAGES,1
SET,1
via,1
