,frequency
urlLink,2
The,1
domination,1
effect,1
In,1
the,3
past,1
propaganda,2
involved,1
managing,1
media,1
Information,1
dominance,1
by,1
contrast,1
sees,1
little,1
distinction,1
between,1
command,1
and,2
control,1
systems,1
journalism,1
They,1
are,1
all,1
types,1
of,2
weaponized,1
information,2
to,1
be,2
deployed,1
As,1
strategic,1
expert,1
Colonel,1
Kenneth,1
Allard,1
noted,1
2003,1
attack,1
on,1
Iraq,1
will,1
remembered,1
as,2
a,2
conflict,1
in,1
which,1
fully,1
took,1
its,1
place,1
weapon,1
war,1
via,1
