,frequency
urlLink,4
Armageddon,1
Anxiety,1
Evil,1
on,1
the,3
Way,1
Is,1
it,1
possible,1
to,4
believe,1
in,3
21st,1
century,1
that,2
a,7
God,1
designed,1
by,1
small,1
tribe,1
of,5
nomadic,1
Semites,1
3500,1
years,1
ago,1
from,2
stories,1
and,3
myths,1
existed,1
centuries,1
before,1
literatures,1
Mesopotamia,1
Persia,1
Egypt,1
Canaan,1
elsewhere,1
could,1
dictate,1
Americans,1
how,1
they,1
should,1
conduct,1
foreign,1
policy,1
via,2
Jesus,2
Jihad,1
this,1
portrayal,1
bloody,1
Second,1
Coming,1
reflects,1
shift,1
American,1
portrayals,1
gentle,1
Mister,1
Rogers,1
figure,1
martial,1
messiah,1
presiding,1
over,1
sea,1
blood,1
Militant,2
Christianity,1
rises,1
confront,1
Islam,1
