,frequency
Mutant,1
survival,1
tip,1
number,1
one,1
Be,1
sure,1
you,1
have,1
a,4
valid,1
passport,1
urlLink,2
Why,1
should,1
we,2
in,1
Britain,1
help,1
Bush,2
to,6
get,1
re,1
elected,1
If,1
finally,1
wins,1
term,1
as,2
President,1
decent,1
Americans,3
intellectual,1
American,2
scholars,1
scientists,1
philosophers,1
engineers,1
writers,1
artists,1
and,3
not,1
least,1
philanthropists,1
with,1
great,1
deal,1
contribute,1
are,1
going,1
be,3
looking,1
for,1
civilised,1
haven,1
English,1
speaking,1
countries,1
such,1
Ireland,1
New,1
Zealand,1
will,2
well,1
placed,1
welcome,1
them,1
benefit,1
from,1
their,1
talented,1
presence,1
How,1
sad,1
if,1
rule,1
ourselves,1
out,1
by,1
poodling,1
up,1
the,1
very,1
leader,1
they,1
seeking,1
escape,1
via,1
