,frequency
urlLink,4
09,2
2001,4
Hawking,7
predicts,1
cyborg,1
ascendancy,1
Poor,1
Stephen,5
It,1
s,2
just,1
a,4
shock,1
to,5
see,1
him,1
become,2
gibbering,1
bubblehead,1
quite,1
this,1
soon,1
Response,1
by,2
Raymond,1
Kurzweil,1
recently,1
told,1
the,5
German,1
magazine,1
Focus,1
that,3
computers,2
were,1
evolving,1
so,1
rapidly,1
they,1
would,1
eventually,2
outstrip,1
intelligence,2
of,3
humans,1
Professor,1
went,1
on,1
express,1
concern,1
with,1
artificial,1
could,1
come,1
dominate,1
world,1
10,2
Colonies,1
in,4
space,2
may,1
be,2
only,1
hope,1
The,1
human,1
race,1
is,2
likely,1
wiped,1
out,2
doomsday,1
virus,1
before,1
Millennium,1
unless,1
we,1
set,1
up,1
colonies,1
Prof,1
warns,1
Doomsday,1
Prediction,1
Called,1
Regrettable,1
Hype,1
predictions,1
terrestrial,1
doom,1
have,1
increasingly,1
wide,1
ranging,1
and,1
unreasonable,1
recent,1
years,1
They,1
also,1
manifest,1
certain,1
arbitrariness,1
his,1
choice,1
end,1
time,1
scenarios,1
