,frequency
urlLink,7
June,4
2004,1
The,3
Beginning,1
Of,1
End,1
Bush,1
Country,1
promised,1
our,3
readers,1
several,1
weeks,1
ago,1
we,5
would,3
post,1
the,20
last,1
email,1
from,3
an,4
individual,1
who,4
has,3
stumbled,1
across,1
possible,1
disturbing,1
events,3
Although,2
information,1
in,4
this,4
article,1
points,1
to,16
apocalyptic,1
within,1
a,10
month,1
s,1
time,1
frame,1
unless,1
Anti,1
Christ,1
is,7
revealed,1
entire,1
world,2
believe,2
they,5
will,4
not,3
occur,2
You,2
want,1
know,2
what,2
happen,3
read,1
above,1
posts,1
don,1
t,2
me,1
YOUR,1
problem,1
YOU,1
have,5
brains,1
USE,1
THEM,1
as,2
I,4
ve,1
encouraged,1
you,2
all,3
do,1
along,1
READ,1
THE,1
BLOODY,4
SIGNS,1
but,1
no,2
some,1
remain,1
flaming,1
BLIND,3
because,1
WANT,1
TO,1
Wont,1
change,1
thing,1
am,3
screwed,1
now,4
cats,1
out,1
of,8
bag,1
and,7
gives,1
____,1
IM,1
ANGRY,1
DO,1
people,1
ANY,1
IDEA,1
at,2
ALL,2
it,2
been,3
like,2
for,7
myself,1
others,1
known,1
about,4
TWO,1
DECADES,1
But,1
WELL,1
BUGGER,1
IT,1
via,2
Impact,1
Story,1
Fairy,1
Tale,1
Aussie,3
Bloke,3
Is,1
A,2
Bad,1
Joke,1
Next,1
week,1
perhaps,1
ll,1
get,1
hear,1
aliens,2
that,7
just,1
closely,1
resemble,1
goldfish,1
bowl,1
helmeted,1
CGI,1
Mars,1
Attacks,1
be,5
landing,1
Washington,1
Just,1
clean,1
up,1
bushwackers,1
One,1
can,2
only,1
hope,1
stay,1
tuned,1
All,1
one,2
say,1
he,1
may,1
turd,1
won,1
flush,1
keeps,1
surfacing,1
again,2
Group,1
takes,1
credit,1
Blind,1
Skies,1
SKIES,2
began,1
with,2
idea,1
legendary,1
SNOWBALL,1
INTERCEPT,1
provided,1
impetus,1
had,2
looking,2
final,1
piece,1
puzzle,1
confounding,1
us,2
past,1
14,1
months,1
It,1
was,3
perfect,1
backstory,1
disaster,1
scenario,1
easily,1
accepted,1
many,1
claimed,1
PSY,1
OP,1
affiliation,1
government,1
mandate,1
intended,1
any,1
sort,1
disinformation,1
campaign,1
mass,1
brainwashing,1
or,3
subliminal,1
manipulation,1
We,1
conducted,1
serious,1
experiment,2
study,1
panic,1
reflexes,1
virtual,1
community,1
quite,1
frankly,1
ran,1
away,1
AUSSIE,1
BLOKE,1
become,1
Frankensteins,1
Monster,1
Snowball,1
Intercept,1
supposed,1
intercept,1
U,1
S,1
military,1
SSB,1
radio,1
transmission,1
on,1
26,1
January,1
year,2
referred,1
mysterious,1
countdown,1
unnamed,1
event,1
which,1
around,1
19,1
20,1
If,1
truly,1
paranoid,1
look,1
combination,1
two,1
synthesize,1
Hey,1
something,2
causing,1
governments,1
over,1
act,1
very,1
bad,1
whole,1
planet,1
are,1
caves,1
building,1
underground,1
bases,1
ready,1
survive,1
whatever,1
coming,1
