,frequency
urlLink,2
Globe,1
Grows,1
Darker,1
as,1
Sunshine,1
Diminishes,1
10,1
to,4
37,1
Pollution,1
dims,1
sunlight,1
in,2
two,1
ways,1
scientists,1
theorize,1
Some,2
light,2
bounces,1
off,1
soot,1
particles,1
the,2
air,2
and,1
goes,1
back,1
into,1
outer,1
space,1
The,1
pollution,1
also,2
causes,1
more,3
water,1
droplets,1
condense,1
out,1
of,1
leading,1
thicker,1
darker,1
clouds,1
which,1
block,1
For,1
that,1
reason,1
dimming,2
appears,1
be,1
pronounced,1
on,1
cloudy,1
days,1
than,1
sunny,1
ones,1
less,1
polluted,1
regions,1
have,1
had,1
little,1
or,1
no,1
via,1
