,frequency
urlLink,2
Weapons,1
for,2
the,9
New,1
American,1
Century,1
British,1
newspaper,1
The,2
Observer,1
has,2
reported,1
that,3
U,1
S,1
and,2
Britain,1
have,1
been,1
holding,1
secret,1
talks,1
over,1
development,1
of,6
so,1
called,1
non,2
lethal,2
weapons,3
including,1
lasers,1
blind,1
enemy,1
microwave,1
systems,1
cook,1
skin,2
human,2
targets,2
Cooking,1
is,1
a,2
weapon,1
Check,1
out,1
list,1
nice,1
at,2
end,1
this,1
article,1
Make,1
no,1
mistake,1
about,1
it,2
Pentagon,1
will,1
use,1
whatever,1
its,1
disposal,1
Are,1
you,1
ready,1
future,1
Moscows,1
