,frequency
urlLink,3
Oh,1
goody,2
U,2
S,2
N,2
Korea,4
Drifting,1
Toward,1
War,1
Perry,2
Warns,1
Former,1
defense,1
secretary,1
William,1
warned,2
that,3
the,2
United,2
States,2
and,3
North,3
are,1
drifting,1
toward,1
war,3
perhaps,1
as,4
early,2
this,2
year,2
in,3
an,1
increasingly,1
dangerous,1
standoff,1
also,1
could,2
result,1
terrorists,1
being,1
able,1
to,3
purchase,1
a,2
Korean,1
nuclear,2
device,1
plant,1
it,1
city,1
on,1
path,1
with,1
US,1
A,1
senior,1
American,1
politician,1
has,1
go,1
over,1
Pyongyang,1
s,1
alleged,1
weapons,1
programme,1
