,frequency
urlLink,1
The,1
Vomitus,1
Maximus,1
Museum,1
In,1
stead,1
of,3
creating,1
art,1
I,3
eat,1
luxury,1
garbage,1
and,5
swill,1
expensive,1
wine,1
so,1
can,1
black,1
out,1
forget,1
how,1
miserable,1
small,1
have,1
allowed,1
myself,1
to,1
become,1
Im,2
lost,1
in,3
a,1
thousand,1
radioactive,1
strip,1
malls,1
which,1
glow,1
piss,1
yellow,1
the,2
dark,1
Dirty,1
brown,1
cyclones,1
carbon,1
monoxide,1
human,1
feces,1
swirl,1
litter,1
parking,1
lots,1
covered,1
with,1
shit,1
dead,1
skin,1
Hollywood,1
