,frequency
urlLink,5
Westerners,1
report,1
green,4
purple,2
flaming,1
meteor,3
Residents,1
in,4
Utah,1
Colorado,1
and,4
southern,1
Wyoming,1
saw,2
a,8
fireball,1
which,1
some,1
said,1
had,1
long,1
tail,1
of,4
orange,1
flames,1
that,3
raced,1
across,1
the,8
night,1
sky,1
Green,1
Meteors,1
May,1
Forecast,1
UFOs,1
During,1
1948,1
1952,1
UFO,3
flap,1
fireballs,2
kept,1
appearing,1
over,1
western,1
U,1
S,1
Many,1
investigators,1
have,1
speculated,1
about,1
possible,1
connection,1
between,1
high,1
number,1
sightings,1
took,1
place,1
during,1
same,1
time,1
period,1
Via,1
Surfing,1
Apocalypse,1
Meteor,1
alert,1
Russia,1
The,1
Russian,2
newspaper,1
Pravda,1
reports,1
witnesses,1
Siberian,1
region,1
Irkutsk,1
very,1
large,1
luminous,1
object,1
fall,1
to,3
Earth,1
accompanied,1
by,1
flash,1
thunderous,1
sound,1
Cash,1
plea,1
for,2
chasers,1
Scientists,1
investigating,1
what,1
is,1
believed,1
be,1
significant,1
fresh,1
crater,1
remote,1
part,1
Siberia,1
are,1
begging,1
funds,1
mount,1
an,1
expedition,1
