,frequency
Splinternets,2
these,2
stories,1
are,2
over,1
a,3
year,1
old,1
I,1
haven,1
t,2
found,1
anything,1
new,1
since,1
then,1
Even,1
the,11
Cato,1
Institute,1
has,1
nothing,1
more,2
to,9
say,1
died,1
quietly,1
so,2
it,1
seems,1
Why,1
urlLink,3
In,1
The,3
Eyes,1
Of,1
Justice,2
Department,2
Protecting,1
Your,1
Own,1
Internet,7
Privacy,1
Is,2
Cause,1
For,1
Alarm,1
one,2
of,4
best,1
ways,1
maximize,1
privacy,1
for,2
all,3
on,4
todays,1
is,1
allow,1
those,1
who,1
choose,1
protect,1
themselves,1
from,1
prying,1
eyes,1
do,2
unimpeded,1
by,2
government,2
Successful,1
blocking,1
techniques,1
may,3
prove,1
useful,1
others,1
and,6
lessons,1
learned,1
make,1
secure,1
Based,1
investigation,1
have,2
different,1
ideas,1
One,1
Not,1
Enough,1
needs,2
borders,1
beyond,1
which,2
users,1
can,1
escape,1
damaging,1
political,1
resolutions,1
battles,1
rooted,1
in,2
s,1
nonowned,1
common,1
property,1
status,1
Conflicting,1
legislative,1
visions,1
cyberspace,1
populated,1
exhibitionists,1
at,1
extreme,1
would,1
be,2
inhabitants,1
gated,1
communities,1
other,1
reveal,1
basic,1
truth,1
that,1
not,1
everybody,2
wants,1
or,3
connected,1
else,1
Libertarian,1
Just,1
Bizarro,1
What,1
if,1
you,1
could,2
take,1
haters,1
perverts,1
spammers,1
stick,1
them,2
their,1
own,1
private,1
That,1
way,1
they,2
whatever,1
want,1
without,1
bothering,1
rest,1
us,1
we,1
wouldn,1
spend,1
our,1
money,1
time,1
regulating,1
