,frequency
urlLink,2
R,1
U,1
Sirius,1
unplugged,1
Were,1
just,2
talking,1
We,2
have,1
this,1
vast,1
information,1
matrix,1
through,1
which,1
we,2
can,2
sort,1
of,4
form,1
these,1
temporary,1
autonomous,1
zones,1
for,1
our,1
mental,1
activities,1
but,1
I,2
dont,1
see,2
how,2
it,1
is,1
going,2
to,2
extend,1
beyond,1
that,4
get,1
people,2
out,1
protest,1
or,1
whatever,1
and,3
has,1
a,2
certain,1
amount,1
effect,1
But,1
in,2
terms,2
livingry,1
into,1
space,1
together,1
changing,1
the,1
way,1
live,1
consume,1
energy,1
Im,2
not,1
saying,2
cant,2
happen,1
were,1
getting,1
there,1
right,1
now,1
Via,1
Klint,1
Finley,1
Technoccult,1
