,frequency
urlLink,2
Festival,2
Takes,1
Stock,1
of,2
Old,1
Films,1
operators,1
pore,1
over,1
films,3
in,1
the,4
online,1
Prelinger,1
Archives,1
and,5
choose,1
a,4
mishmash,1
that,2
are,1
then,1
combined,1
pared,1
down,1
to,2
40,1
minute,1
tape,1
Entrants,1
must,1
create,1
short,1
film,1
limited,1
three,1
minutes,1
using,1
footage,1
provided,1
They,1
can,1
manipulate,1
however,1
they,1
like,1
add,1
dialogue,1
titles,1
music,1
All,1
s,1
required,1
is,1
computer,1
with,1
video,1
editing,1
software,1
20,1
entry,1
fee,1
For,1
example,1
