,word,stem
0,From,from
1,KnowledgeNews,knowledgenew
2,info,info
3,knowledgenews,knowledgenew
4,net,net
5,Prepare,prepar
6,mooned,moon
7,blue,blue
8,This,thi
9,Saturday,saturday
10,July,juli
11,31,31
12,moon,moon
13,rises,rise
14,Of,Of
15,course,cours
16,probably,probabl
17,see,see
18,even,even
19,hint,hint
20,color,color
21,average,averag
22,full,full
23,So,So
24,gives,give
25,What,what
26,Heck,heck
27,astronomers,astronom
28,say,say
29,moons,moon
30,rare,rare
31,And,and
32,folklorists,folklorist
33,everyone,everyon
34,thinks,think
35,As,As
36,budding,bud
37,astronomer,astronom
38,tell,tell
39,second,second
40,calendar,calendar
41,month,month
42,It,It
43,really,realli
44,name,name
45,But,but
46,things,thing
47,call,call
48,white,white
49,Actually,actual
50,truly,truli
51,In,In
52,1883,1883
53,Indonesian,indonesian
54,volcano,volcano
55,erupted,erupt
56,force,forc
57,100,100
58,megaton,megaton
59,nuclear,nuclear
60,bomb,bomb
61,With,with
62,roar,roar
63,heard,heard
64,nearly,nearli
65,400,400
66,miles,mile
67,600,600
68,kilometers,kilomet
69,away,away
70,Mount,mount
71,Krakatoa,krakatoa
72,belched,belch
73,column,column
74,volcanic,volcan
75,gas,ga
76,ash,ash
77,atmosphere,atmospher
78,That,that
79,night,night
80,rose,rose
81,Indonesia,indonesia
82,Particles,particl
83,micron,micron
84,wide,wide
85,made,made
86,happen,happen
87,These,these
88,particles,particl
89,exactly,exactli
90,right,right
91,size,size
92,scatter,scatter
93,red,red
94,light,light
95,allowing,allow
96,colors,color
97,pass,pass
98,The,the
99,result,result
100,sphere,sphere
101,hanging,hang
102,sky,sky
103,Different,differ
104,sized,size
105,filtered,filter
106,caused,caus
107,different,differ
108,effects,effect
109,fact,fact
110,several,sever
111,years,year
112,eruption,erupt
113,reports,report
114,fro,fro
115,mall,mall
116,globe,globe
117,green,green
118,yes,ye
119,sunsets,sunset
120,following,follow
121,blazing,blaze
122,people,peopl
123,actually,actual
124,called,call
125,firemen,firemen
126,drown,drown
127,optical,optic
128,illusion,illus
129,eruptions,erupt
130,St,St
131,Helens,helen
132,Pinatubo,pinatubo
133,produced,produc
134,anomaly,anomali
135,forest,forest
136,fires,fire
137,Still,still
138,none,none
139,explains,explain
140,phrase,phrase
141,old,old
142,modern,modern
143,meaning,mean
144,Before,befor
145,Shakespeare,shakespear
146,penned,pen
147,word,word
148,Hamlet,hamlet
149,English,english
150,knew,knew
151,little,littl
152,couplets,couplet
153,like,like
154,If,If
155,blewe,blew
156,must,must
157,believe,believ
158,true,true
