,word,lemma
0,Freedom,freedom
1,refers,refer
2,social,social
3,relationship,relationship
4,among,among
5,people,peopl
6,namely,name
7,absence,absenc
8,force,forc
9,prospective,prospect
10,instrument,instrument
11,decision,decis
12,making,make
13,reduced,reduc
14,whenever,whenev
15,made,made
16,threat,threat
17,whether,whether
18,actually,actual
19,materializes,materi
20,evident,evid
21,retrospect,retrospect
22,omas,oma
23,Sowell,sowel
24,American,american
25,Economist,economist
26,Philosopher,philosoph
