,word,lemma
0,Sigh,sigh
1,many,mani
2,concerts,concert
3,I,I
4,want,want
5,see,see
6,Either,either
7,one,one
8,go,go
9,get,get
10,ride,ride
11,pricey,pricey
12,Here,here
13,short,short
14,list,list
15,Sparta,sparta
16,March,march
17,15th,15th
18,State,state
19,Theater,theater
20,Rocket,rocket
21,From,from
22,The,the
23,Crypt,crypt
24,17th,17th
25,Magic,magic
26,Stick,stick
27,Kodo,kodo
28,24th,24th
29,Michigan,michigan
30,Sahara,sahara
31,Hotnights,hotnight
32,31st,31st
33,Shelter,shelter
34,Adult,adult
35,April,april
36,4th,4th
37,Institute,institut
38,Art,art
39,White,white
40,Stripes,stripe
41,Masonic,mason
42,Temple,templ
43,16th,16th
44,May,may
