,word,stem
0,If,If
1,second,second
2,search,search
3,last,last
4,name,name
5,Kazaa,kazaa
6,Over,over
7,259,259
8,files,file
9,showed,show
10,I,I
11,embedded,embed
12,ID3,id3
13,tag,tag
14,MP3s,mp3
15,ripped,rip
16,These,these
17,songs,song
18,freshman,freshman
19,year,year
20,college,colleg
21,placed,place
22,FTP,ftp
23,server,server
24,At,At
25,peak,peak
26,got,got
27,100,100
28,000,000
29,hits,hit
30,single,singl
31,weekend,weekend
32,It,It
33,fun,fun
34,see,see
35,spread,spread
36,across,across
37,globe,globe
