,word,stem
0,We,We
1,live,live
2,world,world
3,reality,realiti
4,perceive,perceiv
5,Bryan,bryan
6,Singer,singer
7,director,director
8,The,the
9,Usual,usual
10,Suspects,suspect
11,today,today
12,interesting,interest
13,really,realli
14,know,know
15,say,say
16,woke,woke
17,feeling,feel
18,good,good
19,considering,consid
20,body,bodi
21,night,night
22,drinking,drink
23,sally,salli
24,hand,hand
25,hardly,hardli
26,could,could
27,pull,pull
28,bed,bed
29,anywho,anywho
30,majority,major
31,day,day
32,spent,spent
33,laying,lay
34,couch,couch
35,pretty,pretti
36,much,much
37,telling,tell
38,one,one
39,another,anoth
40,hopes,hope
41,dreams,dream
42,regret,regret
43,fuck,fuck
44,wierd,wierd
45,sigh,sigh
46,even,even
47,start,start
48,happens,happen
49,cherish,cherish
50,something,someth
51,special,special
52,unique,uniqu
53,mean,mean
54,makes,make
55,begin,begin
56,see,see
57,vision,vision
58,quality,qualiti
59,person,person
60,changing,chang
61,beyond,beyond
62,control,control
63,several,sever
64,different,differ
65,qualities,qualiti
66,make,make
67,almost,almost
68,defies,defi
69,heart,heart
70,possibly,possibl
71,opens,open
72,door,door
73,blah,blah
74,going,go
75,wanna,wanna
76,go,go
77,none,none
78,less,less
79,boils,boil
80,fact,fact
81,matter,matter
82,sense,sens
83,react,react
84,based,base
85,selfish,selfish
86,reasons,reason
87,sometimes,sometim
88,want,want
89,feel,feel
90,like,like
91,worth,worth
92,piece,piec
93,sacrafice,sacrafic
94,ultimate,ultim
95,would,would
96,lay,lay
97,ever,ever
98,questioning,question
99,thing,thing
100,think,think
101,little,littl
102,way,way
103,self,self
