,word,lemma
0,urlLink,urllink
1,Google,googl
2,Yahoo,yahoo
3,face,face
4,suit,suit
5,darling,darl
6,Internet,internet
7,seemingly,seemingli
8,top,top
9,game,game
10,charges,charg
11,toward,toward
12,public,public
13,stock,stock
14,offering,offer
15,sometime,sometim
16,summer,summer
17,But,but
18,Mountain,mountain
19,View,view
20,company,compani
21,could,could
22,paying,pay
23,hundreds,hundr
24,millions,million
25,dollars,dollar
26,Sunnyvale,sunnyval
27,archrival,archriv
28,loses,lose
29,little,littl
30,noticed,notic
31,patent,patent
32,lawsuit,lawsuit
33,unfolding,unfold
34,San,san
35,Jose,jose
36,courtroom,courtroom
37,The,the
38,case,case
39,pits,pit
40,Overture,overtur
41,Services,servic
42,advertising,advertis
43,bought,bought
44,last,last
45,year,year
46,claims,claim
47,patented,patent
48,online,onlin
49,bidding,bid
50,system,system
51,ads,ad
52,seven,seven
53,months,month
54,introduced,introduc
55,similar,similar
56,Patent,patent
57,attorneys,attorney
58,reviewed,review
59,said,said
60,easily,easili
61,dismissed,dismiss
62,I,I
63,think,think
64,merit,merit
65,based,base
66,breadth,breadth
67,Dave,dave
68,Ashby,ashbi
69,attorney,attorney
70,IP,IP
71,Strategy,strategi
72,Group,group
73,Cupertino,cupertino
74,took,took
75,look,look
76,Yep,yep
77,A,A
78,key,key
79,ruling,rule
80,2,2
81,old,old
82,determine,determin
83,whether,whether
84,two,two
85,sides,side
86,settle,settl
87,forge,forg
88,ahead,ahead
89,jury,juri
90,trial,trial
91,expected,expect
92,time,time
93,say,say
94,Advertising,advertis
95,made,made
96,95,95
97,percent,percent
98,1,1
99,billion,billion
100,revenue,revenu
101,If,If
102,would,would
103,probably,probabl
104,pay,pay
105,damages,damag
106,license,licens
107,technology,technolog
108,alter,alter
109,manages,manag
110,ad,ad
111,known,known
112,GoTo,goto
113,com,com
114,filed,file
115,May,may
116,1999,1999
117,method,method
118,influencing,influenc
119,position,posit
120,search,search
121,result,result
122,list,list
123,43,43
124,page,page
125,application,applic
126,details,detail
127,advertisers,advertis
128,able,abl
129,bid,bid
130,better,better
131,placement,placement
132,engine,engin
133,results,result
134,manage,manag
135,accounts,account
136,Web,web
137,browser,browser
138,U,U
139,S,S
140,Office,offic
141,awarded,award
142,July,juli
143,31,31
144,2001,2001
145,In,In
146,February,februari
147,2002,2002
148,AdWords,adword
149,program,program
150,eventually,eventu
151,help,help
152,reshape,reshap
153,legitimize,legitim
154,engines,engin
155,viable,viabl
156,business,busi
157,With,with
158,right,right
159,certain,certain
160,keywords,keyword
161,When,when
162,user,user
163,types,type
164,keyword,keyword
165,part,part
166,advertiser,advertis
167,pitch,pitch
168,shows,show
169,near,near
170,tour,tour
171,operator,oper
172,Hawaii,hawaii
173,example,exampl
174,might,might
175,buy,buy
176,terms,term
177,vacation,vacat
178,volcano,volcano
179,beach,beach
180,appear,appear
181,next,next
182,Advertisers,advertis
183,one,one
184,another,anoth
185,higher,higher
186,bidders,bidder
187,getting,get
188,April,april
189,says,say
190,willfully,will
191,directly,directli
192,infringing,infring
193,seeking,seek
194,triple,tripl
195,mandated,mandat
196,quiet,quiet
197,period,period
198,leading,lead
199,IPO,ipo
200,declined,declin
201,comment,comment
202,representing,repres
203,companies,compani
204,court,court
205,documents,document
206,denies,deni
207,allegations,alleg
208,Among,among
209,things,thing
210,claiming,claim
211,using,use
212,law,law
213,gives,give
214,people,peopl
215,file,file
216,patents,patent
217,inventing,invent
218,something,someth
219,late,late
220,filing,file
221,automatically,automat
222,invalidates,invalid
223,mixed,mix
224,views,view
225,chances,chanc
226,prevailing,prevail
227,Mitchell,mitchel
228,Rosenfeld,rosenfeld
229,Capstone,capston
230,Law,law
231,Mateo,mateo
232,submitted,submit
233,substantial,substanti
234,evidence,evid
235,show,show
236,missed,miss
237,deadline,deadlin
238,issue,issu
239,end,end
240,testing,test
241,finished,finish
242,product,product
243,On,On
244,hand,hand
245,needs,need
246,prove,prove
247,infringed,infring
248,67,67
249,Also,also
250,appears,appear
251,well,well
252,researched,research
253,office,offic
254,Bruce,bruce
255,Sunstein,sunstein
256,Bromberg,bromberg
257,Boston,boston
258,This,thi
259,going,go
260,relatively,rel
261,difficult,difficult
262,knock,knock
263,Since,sinc
264,March,march
265,District,district
266,Judge,judg
267,Jeffrey,jeffrey
