,word,stem
0,What,what
1,day,day
2,Here,here
3,accomplished,accomplish
4,Finally,final
5,declared,declar
6,biology,biolog
7,one,one
8,majors,major
9,signed,sign
10,lease,leas
11,next,next
12,year,year
13,dropped,drop
14,check,check
15,1300,1300
16,fixed,fix
17,two,two
18,major,major
19,problems,problem
20,work,work
21,Netboot,netboot
22,vs,vs
23,DHCP,dhcp
24,Oracle,oracl
25,crashing,crash
26,computer,comput
27,beer,beer
28,6,6
29,hours,hour
30,class,class
31,Let,let
32,see,see
33,night,night
34,holds,hold
