,word,stem
0,From,from
1,West,west
2,Country,countri
3,I,I
4,went,went
5,way,way
6,North,north
7,East,east
8,The,the
9,next,next
10,city,citi
11,lived,live
12,Guahati,guahati
13,This,thi
14,largest,largest
15,entire,entir
16,Eastern,eastern
17,Part,part
18,India,india
19,It,It
20,famous,famou
21,temple,templ
22,called,call
23,Kamakhya,kamakhya
24,filthly,filthli
25,maintained,maintain
26,Also,also
27,region,region
28,Assam,assam
29,Silk,silk
30,Saree,sare
31,exported,export
32,Mother,mother
33,relatives,rel
34,country,countri
35,abroad,abroad
36,We,We
37,several,sever
38,places,place
39,neighbouring,neighbour
40,states,state
41,Some,some
42,Cherapunji,cherapunji
43,Highest,highest
44,Rainfall,rainfal
45,world,world
46,also,also
47,Kaziranga,kaziranga
48,National,nation
49,park,park
50,One,one
51,Horned,horn
52,Rhino,rhino
53,Generally,gener
54,okay,okay
55,put,put
56,people,peopl
57,cannot,cannot
58,speak,speak
59,English,english
60,Hindi,hindi
61,properly,properli
62,mention,mention
63,fact,fact
64,invariably,invari
65,mispronounce,mispronounc
66,name,name
67,An,An
68,interesting,interest
69,superstition,superstit
70,leave,leav
71,unless,unless
72,crossed,cross
73,Bramhaputra,bramhaputra
74,least,least
75,seven,seven
76,times,time
77,If,If
78,done,done
79,destined,destin
80,come,come
81,back,back
82,think,think
83,want,want
84,go,go
85,place,place
86,simply,simpli
87,nothing,noth
