,word,stem
0,Since,sinc
1,11,11
2,16,16
3,2003,2003
4,10,10
5,47,47
6,44,44
7,AM,AM
8,I,I
9,smoked,smoke
10,one,one
11,cigar,cigar
12,DID,did
13,NOT,not
14,count,count
15,Years,year
16,0,0
17,07,07
18,Months,month
19,86,86
20,Weeks,week
21,3,3
22,72,72
23,Days,day
24,26,26
25,Hours,hour
26,625,625
27,73,73
28,Minutes,minut
29,Seconds,second
30,2,2
31,252,252
32,656,656
33,Cigarettes,cigarett
34,522,522
35,00,00
36,20,20
37,per,per
38,day,day
39,Packets,packet
40,packet,packet
41,Cartons,carton
42,61,61
43,packets,packet
44,carton,carton
45,Money,money
46,Saved,save
47,155,155
48,29,29
49,5,5
50,95,95
51,Life,life
52,2D,2D
53,12h,12h
54,54m,54m
55,3s,3s
56,length,length
57,871,871
58,04,04
59,Inches,inch
60,Quit,quit
61,Stats,stat
62,v2,v2
63,1,1
64,14,14
65,17,17
