,word,lemma
0,VH,VH
1,1,1
2,list,list
3,urlLink,urllink
4,100,100
5,Greatest,greatest
6,Women,women
7,Rock,rock
8,Roll,roll
9,My,My
10,favorites,favorit
11,rank,rank
12,36,36
13,Bjork,bjork
14,55,55
15,PJ,PJ
16,Harvey,harvey
17,71,71
18,Tori,tori
19,Amos,amo
20,94,94
21,Liz,liz
22,Phair,phair
23,People,peopl
24,I,I
25,never,never
26,heard,heard
27,12,12
28,Debbie,debbi
29,Harry,harri
30,24,24
31,Dusty,dusti
32,Springfield,springfield
33,25,25
34,Marianne,mariann
35,Faithfull,faithful
36,26,26
37,Bessie,bessi
38,Smith,smith
39,48,48
40,Dinah,dinah
41,Washington,washington
42,50,50
43,Sarah,sarah
44,Vaughan,vaughan
45,52,52
46,Laura,laura
47,Nyro,nyro
48,57,57
49,Mavis,mavi
50,Staples,stapl
51,60,60
52,Ruth,ruth
53,Brown,brown
54,75,75
55,Exene,exen
56,Cervenka,cervenka
57,85,85
58,Petula,petula
59,Clark,clark
60,99,99
61,Tina,tina
62,Weymouth,weymouth
63,How,how
64,sad,sad
65,unknown,unknown
66,three,three
67,times,time
68,size,size
