,word,stem
0,urlLink,urllink
1,Business,busi
2,Owner,owner
3,Runs,run
4,Over,over
5,Robbery,robberi
6,Suspects,suspect
7,In,In
8,Hummer,hummer
9,Theres,there
10,nothing,noth
11,exciting,excit
12,soccer,soccer
13,mom,mom
14,7,7
15,kids,kid
16,driving,drive
17,70,70
18,miles,mile
19,per,per
20,hour,hour
21,one,one
22,way,way
23,street,street
24,crushing,crush
25,old,old
26,women,women
27,crashing,crash
28,000,000
29,bmw,bmw
30,XFGDG,xfgdg
31,Class,class
32,That,that
33,gas,ga
34,guzzling,guzzl
35,mother,mother
36,fucker,fucker
37,really,realli
38,helping,help
39,economy,economi
40,since,sinc
41,every,everi
42,time,time
43,fill,fill
44,baby,babi
45,spend,spend
46,close,close
47,500,500
48,make,make
49,fun,fun
50,muslims,muslim
51,FOX,fox
52,problem,problem
53,solvers,solver
54,says,say
55,100,100
56,backstabbing,backstab
57,terrorist,terrorist
58,downfall,downfal
59,society,societi
