,word,lemma
0,well,well
1,lets,let
2,see,see
3,last,last
4,night,night
5,spent,spent
6,sarah,sarah
7,long,long
8,exhausting,exhaust
9,sex,sex
10,sun,sun
11,came,came
12,outstanding,outstand
13,actually,actual
14,kidding,kid
15,thats,that
16,people,peopl
17,seem,seem
18,assume,assum
19,mention,mention
20,staying,stay
21,someone,someon
22,another,anoth
23,suppose,suppos
24,partying,parti
25,going,go
26,neither,neither
27,one,one
28,us,us
29,really,realli
30,mood,mood
31,much,much
32,anything,anyth
33,decided,decid
34,would,would
35,chill,chill
36,went,went
37,house,hous
38,grilled,grill
39,chicken,chicken
40,cabobs,cabob
41,haha,haha
42,dope,dope
43,ran,ran
44,party,parti
45,store,store
46,bought,bought
47,12,12
48,pack,pack
49,sat,sat
50,around,around
51,drank,drank
52,beer,beer
53,talked,talk
54,relaxing,relax
55,happy,happi
56,update,updat
57,today,today
58,TOTALLY,total
59,RELAXED,relax
60,wonderful,wonder
61,point,point
62,tonight,tonight
63,think,think
64,30ish,30ish
65,mike,mike
66,drove,drove
67,back,back
68,waterford,waterford
69,meet,meet
70,kelly,kelli
71,cvs,cv
72,smoked,smoke
73,bowl,bowl
74,got,got
75,white,white
76,castle,castl
77,finally,final
78,found,found
79,knew,knew
80,yes,ye
81,lot,lot
82,fun,fun
83,enjoyed,enjoy
84,tomorrows,tomorrow
85,list,list
86,bank,bank
87,car,car
88,insurance,insur
89,condo,condo
90,sprint,sprint
91,work,work
92,possibly,possibl
93,time,time
94,take,take
95,capone,capon
96,park,park
97,peace,peac
98,goodnight,goodnight
