,word,lemma
0,Here,here
1,horoscope,horoscop
2,Sunday,sunday
3,June,june
4,15,15
5,View,view
6,situation,situat
7,clear,clear
8,eyes,eye
9,cool,cool
10,head,head
11,Revisit,revisit
12,recent,recent
13,experiences,experi
14,may,may
15,affected,affect
16,mental,mental
17,state,state
18,Amazingly,amazingli
19,thinking,think
20,possible,possibl
21,turn,turn
22,volume,volum
23,Everyone,everyon
24,wins,win
25,love,love
26,forms,form
27,mutual,mutual
28,surrender,surrend
29,Put,put
30,quality,qualiti
31,time,time
32,long,long
33,term,term
34,creation,creation
35,A,A
36,lost,lost
37,key,key
38,reappears,reappear
39,fit,fit
40,back,back
41,lock,lock
42,missing,miss
