,word,stem
0,today,today
1,pretty,pretti
2,simple,simpl
3,day,day
4,went,went
5,pick,pick
6,jessica,jessica
7,new,new
8,friend,friend
9,mine,mine
10,house,hous
11,way,way
12,ghetto,ghetto
13,right,right
14,8,8
15,mile,mile
16,well,well
17,live,live
18,pass,pass
19,get,get
20,anywho,anywho
21,picked,pick
22,got,got
23,lost,lost
24,home,home
25,finally,final
26,back,back
27,track,track
28,found,found
29,park,park
30,looking,look
31,little,littl
32,let,let
33,capone,capon
34,wild,wild
35,fun,fun
36,enjoyed,enjoy
37,walked,walk
38,talked,talk
39,kind,kind
40,peaceful,peac
41,ended,end
42,watching,watch
43,dave,dave
44,chapelles,chapel
45,hbo,hbo
46,special,special
47,never,never
48,seen,seen
49,lot,lot
50,ALOT,alot
51,laughing,laugh
52,leave,leav
53,mike,mike
54,came,came
55,weed,weed
56,funny,funni
57,least,least
58,expect,expect
59,someone,someon
60,pulls,pull
61,smoked,smoke
62,drove,drove
63,bit,bit
64,ago,ago
65,journey,journey
66,thats,that
67,really,realli
68,consisted,consist
69,consist,consist
70,going,go
71,bed,bed
72,fucking,fuck
73,tired,tire
74,picture,pictur
75,took,took
76,jess,jess
77,cute,cute
78,awwww,awwww
79,like,like
80,hang,hang
81,chappelles,chappel
82,shes,she
83,good,good
84,people,peopl
85,goodnight,goodnight
