,word,lemma
0,urlLink,urllink
1,Romanticizing,romantic
2,De,De
3,Evolution,evolut
4,State,state
5,Anarchist,anarchist
6,devolutionists,devolutionist
7,ignore,ignor
8,historical,histor
9,evolutionary,evolutionari
10,evidence,evid
11,fail,fail
12,explain,explain
13,could,could
14,get,get
15,far,far
16,away,away
17,without,without
18,killing,kill
19,several,sever
20,hundred,hundr
21,million,million
22,people,peopl
23,really,realli
24,want,want
25,go,go
26,shopping,shop
27,mall,mall
28,Article,articl
29,NWD,nwd
