,frequency
This,2
week,1
s,5
Mindjack,1
urlLink,1
Reading,1
McLuhan,5
by,2
Melanie,1
McBride,1
If,1
there,1
a,4
message,1
of,6
the,8
for,1
dummies,1
age,1
it,3
that,1
nothing,1
is,4
beyond,2
our,2
grasp,1
And,1
desire,1
to,4
believe,1
this,1
reinforced,1
trends,1
like,1
usability,1
which,1
privilege,1
economy,1
over,1
elucidation,1
No,1
one,2
anticipated,1
all,1
better,1
than,1
Marshall,1
who,1
whittled,1
big,1
insights,1
into,1
sound,1
bites,1
in,3
order,1
engage,1
an,1
audience,1
lecture,1
halls,1
University,1
Toronto,1
With,1
help,1
Tom,1
Wolfe,1
and,3
others,1
scholarly,1
became,1
cool,1
media,1
prophet,1
It,1
was,1
still,1
practical,1
strategy,1
anti,1
intellectual,1
times,1
But,1
process,1
much,2
meaning,1
has,2
been,1
reduced,1
liner,1
as,2
do,1
with,2
absence,1
commentary,1
on,1
literary,1
philosophical,1
cultural,1
influences,1
does,1
way,1
his,1
work,1
taught,1
