,frequency
Douglas,1
Rushkoff,1
meets,1
Al,1
Gore,2
and,4
is,2
urlLink,1
suitably,1
impressed,1
He,1
was,2
a,1
much,1
brighter,1
open,1
minded,1
if,2
I,4
might,1
add,1
cosmic,1
thinker,1
than,1
gave,1
him,1
credit,1
for,1
before,1
felt,1
like,1
he,1
really,1
one,1
of,4
us,1
you,1
know,1
what,1
mean,1
the,5
kids,1
in,3
college,1
who,1
got,1
those,1
wild,1
thoughts,1
about,1
how,1
everything,1
world,1
even,1
beyond,1
connected,1
somehow,1
And,1
evolving,1
Only,1
found,1
this,2
organic,1
view,1
reality,2
reflected,1
Constitution,1
United,1
States,1
sought,1
to,1
enable,1
extension,1
Enlightenment,1
thinking,1
into,1
practical,1
