,frequency
Mindjack,1
contributor,1
and,3
game,4
reviewer,1
Justin,1
Hall,1
has,2
written,1
a,2
great,1
article,1
on,1
urlLink,1
ethics,1
in,4
video,2
journalism,1
for,2
the,3
Online,1
Journalism,1
Review,1
The,1
first,1
print,1
magazine,1
covering,1
games,2
Electronic,1
Games,1
was,1
co,1
founded,1
by,1
Bill,1
Kunkel,2
1981,1
describes,1
those,1
early,1
days,1
recent,1
interview,1
To,1
an,1
extent,1
we,4
were,1
cheerleaders,1
industry,1
loved,1
these,1
wanted,2
to,2
see,1
more,1
of,2
them,2
keep,1
writing,1
about,1
Not,1
much,1
changed,1
past,1
20,1
years,1
Game,1
publications,1
Web,1
sites,1
still,1
mostly,1
employ,1
low,1
paid,1
hobbyists,1
who,1
are,1
easy,1
targets,1
lavish,1
marketing,1
events,1
that,1
encourage,1
inappropriate,1
ties,1
between,1
makers,1
critics,1
