,frequency
Special,1
features,1
on,1
the,12
new,1
urlLink,1
Monty,2
Python,2
and,5
Holy,3
Grail,3
DVD,1
Region,1
1,1
encoding,1
US,1
Canada,1
only,1
Color,1
Closed,1
captioned,1
Widescreen,2
Commentary,1
by,4
Terry,4
Gilliam,2
Jones,2
plus,2
general,1
complaints,1
back,1
biting,1
John,1
Cleese,1
Eric,1
Idle,1
Michael,3
Palin,3
Theatrical,1
trailer,1
s,3
High,1
definition,1
widescreen,1
presentation,1
with,2
pink,1
frilly,1
edges,1
Subtitles,1
for,4
People,1
Who,1
Don,1
t,2
Like,1
Film,2
taken,1
from,1
Shakespeare,1
Henry,1
IV,1
part,1
II,1
On,2
Screen,1
Screenplay,1
read,1
screenplay,1
while,1
you,1
watch,1
film,2
Exciting,1
Follow,1
The,3
Killer,1
Rabbit,1
Feature,1
A,3
special,2
version,1
Hard,1
of,4
Hearing,1
glorious,1
extra,1
24,1
seconds,1
absolutely,1
free,1
Three,1
Mindless,1
Sing,1
Alongs,1
Join,1
in,2
their,1
documentary,1
Quest,1
Locations,1
How,2
To,1
Use,1
Your,1
Coconuts,1
an,1
educational,1
In,1
Lego,1
Location,1
Pythons,1
Genuine,1
18,1
min,1
location,1
report,1
made,1
1974,2
BBC,1
Night,1
broadcast,1
December,1
19,1
An,1
Interactive,1
Cast,1
Directory,1
discover,1
just,1
how,1
many,1
roles,1
plays,1
Tons,1
original,1
sketches,1
posters,1
Behind,1
Scenes,1
Photos,1
hitherto,1
unseen,1
human,1
eyes,1
Load,1
Old,1
Rubbish,1
a,1
surprise,1
package,1
mystery,1
items,1
specially,1
included,1
mentally,1
challenged,1
directors,1
recce,1
used,1
up,1
budget,1
letterbox,1
format,1
I,1
can,1
wait,1
