,frequency
In,1
the,9
new,1
Mindjack,1
a,1
urlLink,2
report,1
on,1
SXSW,1
Interactive,2
by,4
Jon,1
Lebkowksy,1
with,1
photos,1
Paul,1
Bausch,1
This,1
year,1
s,2
South,1
Southwest,1
conference,2
was,2
lean,1
and,2
mean,1
attended,1
mainly,1
core,1
group,1
of,3
edgy,1
net,2
whackadistas,1
had,2
an,2
interesting,1
vibe,1
like,1
Wow,1
glad,1
goddam,1
dotcom,1
splurge,1
is,1
over,1
let,1
get,1
back,1
to,2
what,2
we,2
were,2
doin,2
And,1
real,1
depth,1
it,1
way,1
more,1
compelling,1
than,1
ecommerce,1
or,1
publishing,1
kinds,1
projects,1
MBAs,1
brought,1
table,1
when,1
they,1
started,1
calling,1
Internet,1
industry,1
creating,1
concept,1
IPO,1
casino,1
