,frequency
New,1
Mindjack,1
today,1
urlLink,1
Twenty,2
Astronomical,1
Vision,1
by,1
Chris,1
McKinstry,1
Very,1
early,1
on,1
a,5
cold,1
February,1
morning,1
in,1
1979,1
I,1
looked,1
with,2
one,1
of,7
my,4
highly,1
astigmatic,1
eyes,1
through,1
first,1
professional,1
telescope,1
at,1
setting,1
Jupiter,1
Even,1
flawed,1
vision,1
the,5
long,1
white,1
metal,1
tube,1
so,1
finely,1
manufactured,1
it,1
could,1
have,2
been,1
piece,1
sophisticated,1
medical,1
equipment,1
let,1
cloud,1
bands,1
our,1
solar,1
systems,1
largest,1
planet,1
and,1
bright,1
points,1
handful,1
its,1
moons,1
into,1
mind,1
making,1
me,1
feel,1
shadow,1
shock,1
that,1
Galileo,1
must,1
felt,1
when,1
he,1
saw,1
same,1
sight,1
before,1
any,1
us,1
