,frequency
If,1
you,1
re,1
going,1
to,2
be,3
in,4
Los,1
Angeles,1
on,2
February,1
15,1
don,1
t,1
miss,1
urlLink,2
Live,2
from,3
the,9
Blogosphere,3
a,1
panel,2
discussion,1
put,1
by,2
Rhizome,1
LA,1
and,6
moderated,1
Xeni,1
Jardin,1
brings,1
together,1
six,1
innovators,1
blogging,6
Mark,1
Frauenfelder,1
Heather,1
Havrilesky,1
Evan,1
Williams,1
Susannah,1
Breslin,1
Doc,1
Searls,1
Tony,1
Pierce,1
The,1
will,1
discuss,1
birth,1
of,3
emergent,1
tension,1
between,1
blogs,2
traditional,1
journalism,1
innovations,1
such,1
as,1
video,1
audio,1
mobile,1
shifting,1
roles,1
race,1
gender,1
state,1
blog,1
economy,1
way,1
may,1
reshaping,1
contemporary,1
media,1
cross,1
posted,1
Daily,1
Relay,1
