,word,stem
0,GLASS,glass
1,Light,light
2,filtered,filter
3,stained,stain
4,glass,glass
5,cave,cave
6,dwellings,dwell
7,cool,cool
8,earth,earth
9,floor,floor
10,among,among
11,red,red
12,rocks,rock
13,chips,chip
14,light,light
15,break,break
16,like,like
17,points,point
18,map,map
19,everything,everyth
20,warm,warm
21,kind,kind
22,The,the
23,rock,rock
24,smooth,smooth
25,hand,hand
26,edges,edg
27,jagged,jag
28,merged,merg
29,palm,palm
30,tendered,tender
31,lotion,lotion
32,love,love
33,around,around
34,beyond,beyond
35,beneath,beneath
36,besides,besid
37,concerning,concern
38,except,except
39,prepostion,prepost
40,parade,parad
41,clown,clown
42,horns,horn
43,Shriners,shriner
44,whizzing,whizz
45,streets,street
46,squares,squar
47,Savannah,savannah
48,St,St
49,Patrick,patrick
50,Parade,parad
51,apartment,apart
52,window,window
53,two,two
54,floors,floor
55,porta,porta
56,potty,potti
57,people,peopl
58,pissed,piss
59,green,green
60,stryrofoam,stryrofoam
61,head,head
62,doll,doll
63,painted,paint
64,magical,magic
65,Mona,mona
66,idea,idea
67,direction,direct
68,There,there
69,wind,wind
70,dandylions,dandylion
71,catching,catch
72,scattering,scatter
73,dispersing,dispers
74,dancing,danc
75,Did,did
76,dance,danc
77,last,last
78,night,night
79,outside,outsid
80,Nicotine,nicotin
81,didgeridoo,didgeridoo
82,pulsing,puls
83,notes,note
84,I,I
85,interrupted,interrupt
86,trace,trace
87,footsteps,footstep
88,fucked,fuck
89,numbers,number
90,turned,turn
91,towards,toward
92,watching,watch
93,learning,learn
94,But,but
95,clouds,cloud
96,pass,pass
97,casting,cast
98,shadows,shadow
99,layered,layer
100,stacks,stack
101,napkins,napkin
102,spread,spread
103,fan,fan
104,bar,bar
105,swizzle,swizzl
106,sticks,stick
107,rotating,rotat
108,film,film
109,rolling,roll
110,nothing,noth
111,ever,ever
112,wanted,want
113,stands,stand
114,way,way
115,Already,alreadi
116,vine,vine
117,curling,curl
118,tender,tender
119,shoots,shoot
120,reaching,reach
121,pipe,pipe
122,cleaners,cleaner
123,twist,twist
124,play,play
125,suck,suck
126,ponytail,ponytail
127,braids,braid
128,twirl,twirl
129,dress,dress
130,every,everi
131,damsel,damsel
132,distress,distress
133,Good,good
134,god,god
135,May,may
136,may,may
137,inner,inner
138,peace,peac
139,spritual,spritual
140,growth,growth
141,one,one
142,fuckers,fucker
143,everybody,everybodi
144,playing,play
145,emptying,empti
146,giblets,giblet
147,paper,paper
148,packages,packag
149,put,put
150,soup,soup
151,flavor,flavor
152,broth,broth
153,mines,mine
154,shoulds,should
155,sighs,sigh
156,enough,enough
157,belief,belief
158,let,let
159,ride,ride
160,cause,caus
161,worst,worst
162,good,good
163,Spring,spring
164,Step,step
165,written,written
166,5,5
167,51,51
168,PM,PM
169,Saturday,saturday
170,April,april
171,12,12
172,2003,2003
