,word,lemma
0,urlLink,urllink
1,The,the
2,Joys,joy
3,Dryer,dryer
4,Lint,lint
5,Clay,clay
6,3,3
7,cups,cup
8,lint,lint
9,2,2
10,cold,cold
11,water,water
12,1,1
13,cup,cup
14,flour,flour
15,drops,drop
16,oil,oil
17,cloves,clove
18,wintergreen,wintergreen
19,flavoring,flavor
20,want,want
21,scented,scent
22,clay,clay
23,newspaper,newspap
24,saucepan,saucepan
25,paint,paint
26,glue,glue
27,glitter,glitter
28,whatever,whatev
29,else,els
30,might,might
31,use,use
32,decorate,decor
33,finished,finish
34,project,project
35,In,In
36,soak,soak
37,dryer,dryer
38,When,when
39,soaked,soak
40,add,add
41,stir,stir
42,smooth,smooth
43,Cook,cook
44,mixture,mixtur
45,low,low
46,heat,heat
47,stirring,stir
48,constantly,constantli
49,forms,form
50,peaks,peak
51,holds,hold
52,together,togeth
53,Pour,pour
54,onto,onto
55,several,sever
56,layers,layer
57,cool,cool
58,completely,complet
59,Use,use
60,like,like
61,modeling,model
62,press,press
63,mold,mold
64,paper,paper
65,cookie,cooki
66,Set,set
67,aside,asid
68,disturbed,disturb
69,allow,allow
70,dry,dri
71,three,three
72,five,five
73,days,day
74,After,after
75,modeled,model
76,object,object
77,This,thi
78,also,also
79,used,use
80,mache,mach
81,placed,place
82,wet,wet
83,form,form
84,balloon,balloon
